Problem:    pfsp
Rows:       18061
Columns:    2071 (1770 integer, 1770 binary)
Non-zeros:  53761
Status:     INTEGER UNDEFINED
Objective:  makespan = 0 (MINimum)

   No.   Row name        Activity     Lower bound   Upper bound
------ ------------    ------------- ------------- -------------
     1 makespan                    0                             
                                   0                       99902 
 16648 rest4[56,15,2]
                                   0                       99901 
 16649 rest4[56,15,3]
                                   0                       99928 
 16650 rest4[56,15,4]
                                   0                       99945 
 16651 rest4[56,15,5]
                                   0                       99966 
 16652 rest4[56,16,1]
                                   0                       99902 
 16653 rest4[56,16,2]
                                   0                       99901 
 16654 rest4[56,16,3]
                                   0                       99928 
 16655 rest4[56,16,4]
                                   0                       99945 
 16656 rest4[56,16,5]
                                   0                       99966 
 16657 rest4[56,17,1]
                                   0                       99902 
 16658 rest4[56,17,2]
                                   0                       99901 
 16659 rest4[56,17,3]
                                   0                       99928 
 16660 rest4[56,17,4]
                                   0                       99945 
 16661 rest4[56,17,5]
                                   0                       99966 
 16662 rest4[56,18,1]
                                   0                       99902 
 16663 rest4[56,18,2]
                                   0                       99901 
 16664 rest4[56,18,3]
                                   0                       99928 
 16665 rest4[56,18,4]
                                   0                       99945 
 16666 rest4[56,18,5]
                                   0                       99966 
 16667 rest4[56,19,1]
                                   0                       99902 
 16668 rest4[56,19,2]
                                   0                       99901 
 16669 rest4[56,19,3]
                                   0                       99928 
 16670 rest4[56,19,4]
                                   0                       99945 
 16671 rest4[56,19,5]
                                   0                       99966 
 16672 rest4[56,20,1]
                                   0                       99902 
 16673 rest4[56,20,2]
                                   0                       99901 
 16674 rest4[56,20,3]
                                   0                       99928 
 16675 rest4[56,20,4]
                                   0                       99945 
 16676 rest4[56,20,5]
                                   0                       99966 
 16677 rest4[56,21,1]
                                   0                       99902 
 16678 rest4[56,21,2]
                                   0                       99901 
 16679 rest4[56,21,3]
                                   0                       99928 
 16680 rest4[56,21,4]
                                   0                       99945 
 16681 rest4[56,21,5]
                                   0                       99966 
 16682 rest4[56,22,1]
                                   0                       99902 
 16683 rest4[56,22,2]
                                   0                       99901 
 16684 rest4[56,22,3]
                                   0                       99928 
 16685 rest4[56,22,4]
                                   0                       99945 
 16686 rest4[56,22,5]
                                   0                       99966 
 16687 rest4[56,23,1]
                                   0                       99902 
 16688 rest4[56,23,2]
                                   0                       99901 
 16689 rest4[56,23,3]
                                   0                       99928 
 16690 rest4[56,23,4]
                                   0                       99945 
 16691 rest4[56,23,5]
                                   0                       99966 
 16692 rest4[56,24,1]
                                   0                       99902 
 16693 rest4[56,24,2]
                                   0                       99901 
 16694 rest4[56,24,3]
                                   0                       99928 
 16695 rest4[56,24,4]
                                   0                       99945 
 16696 rest4[56,24,5]
                                   0                       99966 
 16697 rest4[56,25,1]
                                   0                       99902 
 16698 rest4[56,25,2]
                                   0                       99901 
 16699 rest4[56,25,3]
                                   0                       99928 
 16700 rest4[56,25,4]
                                   0                       99945 
 16701 rest4[56,25,5]
                                   0                       99966 
 16702 rest4[56,26,1]
                                   0                       99902 
 16703 rest4[56,26,2]
                                   0                       99901 
 16704 rest4[56,26,3]
                                   0                       99928 
 16705 rest4[56,26,4]
                                   0                       99945 
 16706 rest4[56,26,5]
                                   0                       99966 
 16707 rest4[56,27,1]
                                   0                       99902 
 16708 rest4[56,27,2]
                                   0                       99901 
 16709 rest4[56,27,3]
                                   0                       99928 
 16710 rest4[56,27,4]
                                   0                       99945 
 16711 rest4[56,27,5]
                                   0                       99966 
 16712 rest4[56,28,1]
                                   0                       99902 
 16713 rest4[56,28,2]
                                   0                       99901 
 16714 rest4[56,28,3]
                                   0                       99928 
 16715 rest4[56,28,4]
                                   0                       99945 
 16716 rest4[56,28,5]
                                   0                       99966 
 16717 rest4[56,29,1]
                                   0                       99902 
 16718 rest4[56,29,2]
                                   0                       99901 
 16719 rest4[56,29,3]
                                   0                       99928 
 16720 rest4[56,29,4]
                                   0                       99945 
 16721 rest4[56,29,5]
                                   0                       99966 
 16722 rest4[56,30,1]
                                   0                       99902 
 16723 rest4[56,30,2]
                                   0                       99901 
 16724 rest4[56,30,3]
                                   0                       99928 
 16725 rest4[56,30,4]
                                   0                       99945 
 16726 rest4[56,30,5]
                                   0                       99966 
 16727 rest4[56,31,1]
                                   0                       99902 
 16728 rest4[56,31,2]
                                   0                       99901 
 16729 rest4[56,31,3]
                                   0                       99928 
 16730 rest4[56,31,4]
                                   0                       99945 
 16731 rest4[56,31,5]
                                   0                       99966 
 16732 rest4[56,32,1]
                                   0                       99902 
 16733 rest4[56,32,2]
                                   0                       99901 
 16734 rest4[56,32,3]
                                   0                       99928 
 16735 rest4[56,32,4]
                                   0                       99945 
 16736 rest4[56,32,5]
                                   0                       99966 
 16737 rest4[56,33,1]
                                   0                       99902 
 16738 rest4[56,33,2]
                                   0                       99901 
 16739 rest4[56,33,3]
                                   0                       99928 
 16740 rest4[56,33,4]
                                   0                       99945 
 16741 rest4[56,33,5]
                                   0                       99966 
 16742 rest4[56,34,1]
                                   0                       99902 
 16743 rest4[56,34,2]
                                   0                       99901 
 16744 rest4[56,34,3]
                                   0                       99928 
 16745 rest4[56,34,4]
                                   0                       99945 
 16746 rest4[56,34,5]
                                   0                       99966 
 16747 rest4[56,35,1]
                                   0                       99902 
 16748 rest4[56,35,2]
                                   0                       99901 
 16749 rest4[56,35,3]
                                   0                       99928 
 16750 rest4[56,35,4]
                                   0                       99945 
 16751 rest4[56,35,5]
                                   0                       99966 
 16752 rest4[56,36,1]
                                   0                       99902 
 16753 rest4[56,36,2]
                                   0                       99901 
 16754 rest4[56,36,3]
                                   0                       99928 
 16755 rest4[56,36,4]
                                   0                       99945 
 16756 rest4[56,36,5]
                                   0                       99966 
 16757 rest4[56,37,1]
                                   0                       99902 
 16758 rest4[56,37,2]
                                   0                       99901 
 16759 rest4[56,37,3]
                                   0                       99928 
 16760 rest4[56,37,4]
                                   0                       99945 
 16761 rest4[56,37,5]
                                   0                       99966 
 16762 rest4[56,38,1]
                                   0                       99902 
 16763 rest4[56,38,2]
                                   0                       99901 
 16764 rest4[56,38,3]
                                   0                       99928 
 16765 rest4[56,38,4]
                                   0                       99945 
 16766 rest4[56,38,5]
                                   0                       99966 
 16767 rest4[56,39,1]
                                   0                       99902 
 16768 rest4[56,39,2]
                                   0                       99901 
 16769 rest4[56,39,3]
                                   0                       99928 
 16770 rest4[56,39,4]
                                   0                       99945 
 16771 rest4[56,39,5]
                                   0                       99966 
 16772 rest4[56,40,1]
                                   0                       99902 
 16773 rest4[56,40,2]
                                   0                       99901 
 16774 rest4[56,40,3]
                                   0                       99928 
 16775 rest4[56,40,4]
                                   0                       99945 
 16776 rest4[56,40,5]
                                   0                       99966 
 16777 rest4[56,41,1]
                                   0                       99902 
 16778 rest4[56,41,2]
                                   0                       99901 
 16779 rest4[56,41,3]
                                   0                       99928 
 16780 rest4[56,41,4]
                                   0                       99945 
 16781 rest4[56,41,5]
                                   0                       99966 
 16782 rest4[56,42,1]
                                   0                       99902 
 16783 rest4[56,42,2]
                                   0                       99901 
 16784 rest4[56,42,3]
                                   0                       99928 
 16785 rest4[56,42,4]
                                   0                       99945 
 16786 rest4[56,42,5]
                                   0                       99966 
 16787 rest4[56,43,1]
                                   0                       99902 
 16788 rest4[56,43,2]
                                   0                       99901 
 16789 rest4[56,43,3]
                                   0                       99928 
 16790 rest4[56,43,4]
                                   0                       99945 
 16791 rest4[56,43,5]
                                   0                       99966 
 16792 rest4[56,44,1]
                                   0                       99902 
 16793 rest4[56,44,2]
                                   0                       99901 
 16794 rest4[56,44,3]
                                   0                       99928 
 16795 rest4[56,44,4]
                                   0                       99945 
 16796 rest4[56,44,5]
                                   0                       99966 
 16797 rest4[56,45,1]
                                   0                       99902 
 16798 rest4[56,45,2]
                                   0                       99901 
 16799 rest4[56,45,3]
                                   0                       99928 
 16800 rest4[56,45,4]
                                   0                       99945 
 16801 rest4[56,45,5]
                                   0                       99966 
 16802 rest4[56,46,1]
                                   0                       99902 
 16803 rest4[56,46,2]
                                   0                       99901 
 16804 rest4[56,46,3]
                                   0                       99928 
 16805 rest4[56,46,4]
                                   0                       99945 
 16806 rest4[56,46,5]
                                   0                       99966 
 16807 rest4[56,47,1]
                                   0                       99902 
 16808 rest4[56,47,2]
                                   0                       99901 
 16809 rest4[56,47,3]
                                   0                       99928 
 16810 rest4[56,47,4]
                                   0                       99945 
 16811 rest4[56,47,5]
                                   0                       99966 
 16812 rest4[56,48,1]
                                   0                       99902 
 16813 rest4[56,48,2]
                                   0                       99901 
 16814 rest4[56,48,3]
                                   0                       99928 
 16815 rest4[56,48,4]
                                   0                       99945 
 16816 rest4[56,48,5]
                                   0                       99966 
 16817 rest4[56,49,1]
                                   0                       99902 
 16818 rest4[56,49,2]
                                   0                       99901 
 16819 rest4[56,49,3]
                                   0                       99928 
 16820 rest4[56,49,4]
                                   0                       99945 
 16821 rest4[56,49,5]
                                   0                       99966 
 16822 rest4[56,50,1]
                                   0                       99902 
 16823 rest4[56,50,2]
                                   0                       99901 
 16824 rest4[56,50,3]
                                   0                       99928 
 16825 rest4[56,50,4]
                                   0                       99945 
 16826 rest4[56,50,5]
                                   0                       99966 
 16827 rest4[56,51,1]
                                   0                       99902 
 16828 rest4[56,51,2]
                                   0                       99901 
 16829 rest4[56,51,3]
                                   0                       99928 
 16830 rest4[56,51,4]
                                   0                       99945 
 16831 rest4[56,51,5]
                                   0                       99966 
 16832 rest4[56,52,1]
                                   0                       99902 
 16833 rest4[56,52,2]
                                   0                       99901 
 16834 rest4[56,52,3]
                                   0                       99928 
 16835 rest4[56,52,4]
                                   0                       99945 
 16836 rest4[56,52,5]
                                   0                       99966 
 16837 rest4[56,53,1]
                                   0                       99902 
 16838 rest4[56,53,2]
                                   0                       99901 
 16839 rest4[56,53,3]
                                   0                       99928 
 16840 rest4[56,53,4]
                                   0                       99945 
 16841 rest4[56,53,5]
                                   0                       99966 
 16842 rest4[56,54,1]
                                   0                       99902 
 16843 rest4[56,54,2]
                                   0                       99901 
 16844 rest4[56,54,3]
                                   0                       99928 
 16845 rest4[56,54,4]
                                   0                       99945 
 16846 rest4[56,54,5]
                                   0                       99966 
 16847 rest4[56,55,1]
                                   0                       99902 
 16848 rest4[56,55,2]
                                   0                       99901 
 16849 rest4[56,55,3]
                                   0                       99928 
 16850 rest4[56,55,4]
                                   0                       99945 
 16851 rest4[56,55,5]
                                   0                       99966 
 16852 rest4[57,1,1]
                                   0                       99939 
 16853 rest4[57,1,2]
                                   0                       99985 
 16854 rest4[57,1,3]
                                   0                       99965 
 16855 rest4[57,1,4]
                                   0                       99958 
 16856 rest4[57,1,5]
                                   0                       99977 
 16857 rest4[57,2,1]
                                   0                       99939 
 16858 rest4[57,2,2]
                                   0                       99985 
 16859 rest4[57,2,3]
                                   0                       99965 
 16860 rest4[57,2,4]
                                   0                       99958 
 16861 rest4[57,2,5]
                                   0                       99977 
 16862 rest4[57,3,1]
                                   0                       99939 
 16863 rest4[57,3,2]
                                   0                       99985 
 16864 rest4[57,3,3]
                                   0                       99965 
 16865 rest4[57,3,4]
                                   0                       99958 
 16866 rest4[57,3,5]
                                   0                       99977 
 16867 rest4[57,4,1]
                                   0                       99939 
 16868 rest4[57,4,2]
                                   0                       99985 
 16869 rest4[57,4,3]
                                   0                       99965 
 16870 rest4[57,4,4]
                                   0                       99958 
 16871 rest4[57,4,5]
                                   0                       99977 
 16872 rest4[57,5,1]
                                   0                       99939 
 16873 rest4[57,5,2]
                                   0                       99985 
 16874 rest4[57,5,3]
                                   0                       99965 
 16875 rest4[57,5,4]
                                   0                       99958 
 16876 rest4[57,5,5]
                                   0                       99977 
 16877 rest4[57,6,1]
                                   0                       99939 
 16878 rest4[57,6,2]
                                   0                       99985 
 16879 rest4[57,6,3]
                                   0                       99965 
 16880 rest4[57,6,4]
                                   0                       99958 
 16881 rest4[57,6,5]
                                   0                       99977 
 16882 rest4[57,7,1]
                                   0                       99939 
 16883 rest4[57,7,2]
                                   0                       99985 
 16884 rest4[57,7,3]
                                   0                       99965 
 16885 rest4[57,7,4]
                                   0                       99958 
 16886 rest4[57,7,5]
                                   0                       99977 
 16887 rest4[57,8,1]
                                   0                       99939 
 16888 rest4[57,8,2]
                                   0                       99985 
 16889 rest4[57,8,3]
                                   0                       99965 
 16890 rest4[57,8,4]
                                   0                       99958 
 16891 rest4[57,8,5]
                                   0                       99977 
 16892 rest4[57,9,1]
                                   0                       99939 
 16893 rest4[57,9,2]
                                   0                       99985 
 16894 rest4[57,9,3]
                                   0                       99965 
 16895 rest4[57,9,4]
                                   0                       99958 
 16896 rest4[57,9,5]
                                   0                       99977 
 16897 rest4[57,10,1]
                                   0                       99939 
 16898 rest4[57,10,2]
                                   0                       99985 
 16899 rest4[57,10,3]
                                   0                       99965 
 16900 rest4[57,10,4]
                                   0                       99958 
 16901 rest4[57,10,5]
                                   0                       99977 
 16902 rest4[57,11,1]
                                   0                       99939 
 16903 rest4[57,11,2]
                                   0                       99985 
 16904 rest4[57,11,3]
                                   0                       99965 
 16905 rest4[57,11,4]
                                   0                       99958 
 16906 rest4[57,11,5]
                                   0                       99977 
 16907 rest4[57,12,1]
                                   0                       99939 
 16908 rest4[57,12,2]
                                   0                       99985 
 16909 rest4[57,12,3]
                                   0                       99965 
 16910 rest4[57,12,4]
                                   0                       99958 
 16911 rest4[57,12,5]
                                   0                       99977 
 16912 rest4[57,13,1]
                                   0                       99939 
 16913 rest4[57,13,2]
                                   0                       99985 
 16914 rest4[57,13,3]
                                   0                       99965 
 16915 rest4[57,13,4]
                                   0                       99958 
 16916 rest4[57,13,5]
                                   0                       99977 
 16917 rest4[57,14,1]
                                   0                       99939 
 16918 rest4[57,14,2]
                                   0                       99985 
 16919 rest4[57,14,3]
                                   0                       99965 
 16920 rest4[57,14,4]
                                   0                       99958 
 16921 rest4[57,14,5]
                                   0                       99977 
 16922 rest4[57,15,1]
                                   0                       99939 
 16923 rest4[57,15,2]
                                   0                       99985 
 16924 rest4[57,15,3]
                                   0                       99965 
 16925 rest4[57,15,4]
                                   0                       99958 
 16926 rest4[57,15,5]
                                   0                       99977 
 16927 rest4[57,16,1]
                                   0                       99939 
 16928 rest4[57,16,2]
                                   0                       99985 
 16929 rest4[57,16,3]
                                   0                       99965 
 16930 rest4[57,16,4]
                                   0                       99958 
 16931 rest4[57,16,5]
                                   0                       99977 
 16932 rest4[57,17,1]
                                   0                       99939 
 16933 rest4[57,17,2]
                                   0                       99985 
 16934 rest4[57,17,3]
                                   0                       99965 
 16935 rest4[57,17,4]
                                   0                       99958 
 16936 rest4[57,17,5]
                                   0                       99977 
 16937 rest4[57,18,1]
                                   0                       99939 
 16938 rest4[57,18,2]
                                   0                       99985 
 16939 rest4[57,18,3]
                                   0                       99965 
 16940 rest4[57,18,4]
                                   0                       99958 
 16941 rest4[57,18,5]
                                   0                       99977 
 16942 rest4[57,19,1]
                                   0                       99939 
 16943 rest4[57,19,2]
                                   0                       99985 
 16944 rest4[57,19,3]
                                   0                       99965 
 16945 rest4[57,19,4]
                                   0                       99958 
 16946 rest4[57,19,5]
                                   0                       99977 
 16947 rest4[57,20,1]
                                   0                       99939 
 16948 rest4[57,20,2]
                                   0                       99985 
 16949 rest4[57,20,3]
                                   0                       99965 
 16950 rest4[57,20,4]
                                   0                       99958 
 16951 rest4[57,20,5]
                                   0                       99977 
 16952 rest4[57,21,1]
                                   0                       99939 
 16953 rest4[57,21,2]
                                   0                       99985 
 16954 rest4[57,21,3]
                                   0                       99965 
 16955 rest4[57,21,4]
                                   0                       99958 
 16956 rest4[57,21,5]
                                   0                       99977 
 16957 rest4[57,22,1]
                                   0                       99939 
 16958 rest4[57,22,2]
                                   0                       99985 
 16959 rest4[57,22,3]
                                   0                       99965 
 16960 rest4[57,22,4]
                                   0                       99958 
 16961 rest4[57,22,5]
                                   0                       99977 
 16962 rest4[57,23,1]
                                   0                       99939 
 16963 rest4[57,23,2]
                                   0                       99985 
 16964 rest4[57,23,3]
                                   0                       99965 
 16965 rest4[57,23,4]
                                   0                       99958 
 16966 rest4[57,23,5]
                                   0                       99977 
 16967 rest4[57,24,1]
                                   0                       99939 
 16968 rest4[57,24,2]
                                   0                       99985 
 16969 rest4[57,24,3]
                                   0                       99965 
 16970 rest4[57,24,4]
                                   0                       99958 
 16971 rest4[57,24,5]
                                   0                       99977 
 16972 rest4[57,25,1]
                                   0                       99939 
 16973 rest4[57,25,2]
                                   0                       99985 
 16974 rest4[57,25,3]
                                   0                       99965 
 16975 rest4[57,25,4]
                                   0                       99958 
 16976 rest4[57,25,5]
                                   0                       99977 
 16977 rest4[57,26,1]
                                   0                       99939 
 16978 rest4[57,26,2]
                                   0                       99985 
 16979 rest4[57,26,3]
                                   0                       99965 
 16980 rest4[57,26,4]
                                   0                       99958 
 16981 rest4[57,26,5]
                                   0                       99977 
 16982 rest4[57,27,1]
                                   0                       99939 
 16983 rest4[57,27,2]
                                   0                       99985 
 16984 rest4[57,27,3]
                                   0                       99965 
 16985 rest4[57,27,4]
                                   0                       99958 
 16986 rest4[57,27,5]
                                   0                       99977 
 16987 rest4[57,28,1]
                                   0                       99939 
 16988 rest4[57,28,2]
                                   0                       99985 
 16989 rest4[57,28,3]
                                   0                       99965 
 16990 rest4[57,28,4]
                                   0                       99958 
 16991 rest4[57,28,5]
                                   0                       99977 
 16992 rest4[57,29,1]
                                   0                       99939 
 16993 rest4[57,29,2]
                                   0                       99985 
 16994 rest4[57,29,3]
                                   0                       99965 
 16995 rest4[57,29,4]
                                   0                       99958 
 16996 rest4[57,29,5]
                                   0                       99977 
 16997 rest4[57,30,1]
                                   0                       99939 
 16998 rest4[57,30,2]
                                   0                       99985 
 16999 rest4[57,30,3]
                                   0                       99965 
 17000 rest4[57,30,4]
                                   0                       99958 
 17001 rest4[57,30,5]
                                   0                       99977 
 17002 rest4[57,31,1]
                                   0                       99939 
 17003 rest4[57,31,2]
                                   0                       99985 
 17004 rest4[57,31,3]
                                   0                       99965 
 17005 rest4[57,31,4]
                                   0                       99958 
 17006 rest4[57,31,5]
                                   0                       99977 
 17007 rest4[57,32,1]
                                   0                       99939 
 17008 rest4[57,32,2]
                                   0                       99985 
 17009 rest4[57,32,3]
                                   0                       99965 
 17010 rest4[57,32,4]
                                   0                       99958 
 17011 rest4[57,32,5]
                                   0                       99977 
 17012 rest4[57,33,1]
                                   0                       99939 
 17013 rest4[57,33,2]
                                   0                       99985 
 17014 rest4[57,33,3]
                                   0                       99965 
 17015 rest4[57,33,4]
                                   0                       99958 
 17016 rest4[57,33,5]
                                   0                       99977 
 17017 rest4[57,34,1]
                                   0                       99939 
 17018 rest4[57,34,2]
                                   0                       99985 
 17019 rest4[57,34,3]
                                   0                       99965 
 17020 rest4[57,34,4]
                                   0                       99958 
 17021 rest4[57,34,5]
                                   0                       99977 
 17022 rest4[57,35,1]
                                   0                       99939 
 17023 rest4[57,35,2]
                                   0                       99985 
 17024 rest4[57,35,3]
                                   0                       99965 
 17025 rest4[57,35,4]
                                   0                       99958 
 17026 rest4[57,35,5]
                                   0                       99977 
 17027 rest4[57,36,1]
                                   0                       99939 
 17028 rest4[57,36,2]
                                   0                       99985 
 17029 rest4[57,36,3]
                                   0                       99965 
 17030 rest4[57,36,4]
                                   0                       99958 
 17031 rest4[57,36,5]
                                   0                       99977 
 17032 rest4[57,37,1]
                                   0                       99939 
 17033 rest4[57,37,2]
                                   0                       99985 
 17034 rest4[57,37,3]
                                   0                       99965 
 17035 rest4[57,37,4]
                                   0                       99958 
 17036 rest4[57,37,5]
                                   0                       99977 
 17037 rest4[57,38,1]
                                   0                       99939 
 17038 rest4[57,38,2]
                                   0                       99985 
 17039 rest4[57,38,3]
                                   0                       99965 
 17040 rest4[57,38,4]
                                   0                       99958 
 17041 rest4[57,38,5]
                                   0                       99977 
 17042 rest4[57,39,1]
                                   0                       99939 
 17043 rest4[57,39,2]
                                   0                       99985 
 17044 rest4[57,39,3]
                                   0                       99965 
 17045 rest4[57,39,4]
                                   0                       99958 
 17046 rest4[57,39,5]
                                   0                       99977 
 17047 rest4[57,40,1]
                                   0                       99939 
 17048 rest4[57,40,2]
                                   0                       99985 
 17049 rest4[57,40,3]
                                   0                       99965 
 17050 rest4[57,40,4]
                                   0                       99958 
 17051 rest4[57,40,5]
                                   0                       99977 
 17052 rest4[57,41,1]
                                   0                       99939 
 17053 rest4[57,41,2]
                                   0                       99985 
 17054 rest4[57,41,3]
                                   0                       99965 
 17055 rest4[57,41,4]
                                   0                       99958 
 17056 rest4[57,41,5]
                                   0                       99977 
 17057 rest4[57,42,1]
                                   0                       99939 
 17058 rest4[57,42,2]
                                   0                       99985 
 17059 rest4[57,42,3]
                                   0                       99965 
 17060 rest4[57,42,4]
                                   0                       99958 
 17061 rest4[57,42,5]
                                   0                       99977 
 17062 rest4[57,43,1]
                                   0                       99939 
 17063 rest4[57,43,2]
                                   0                       99985 
 17064 rest4[57,43,3]
                                   0                       99965 
 17065 rest4[57,43,4]
                                   0                       99958 
 17066 rest4[57,43,5]
                                   0                       99977 
 17067 rest4[57,44,1]
                                   0                       99939 
 17068 rest4[57,44,2]
                                   0                       99985 
 17069 rest4[57,44,3]
                                   0                       99965 
 17070 rest4[57,44,4]
                                   0                       99958 
 17071 rest4[57,44,5]
                                   0                       99977 
 17072 rest4[57,45,1]
                                   0                       99939 
 17073 rest4[57,45,2]
                                   0                       99985 
 17074 rest4[57,45,3]
                                   0                       99965 
 17075 rest4[57,45,4]
                                   0                       99958 
 17076 rest4[57,45,5]
                                   0                       99977 
 17077 rest4[57,46,1]
                                   0                       99939 
 17078 rest4[57,46,2]
                                   0                       99985 
 17079 rest4[57,46,3]
                                   0                       99965 
 17080 rest4[57,46,4]
                                   0                       99958 
 17081 rest4[57,46,5]
                                   0                       99977 
 17082 rest4[57,47,1]
                                   0                       99939 
 17083 rest4[57,47,2]
                                   0                       99985 
 17084 rest4[57,47,3]
                                   0                       99965 
 17085 rest4[57,47,4]
                                   0                       99958 
 17086 rest4[57,47,5]
                                   0                       99977 
 17087 rest4[57,48,1]
                                   0                       99939 
 17088 rest4[57,48,2]
                                   0                       99985 
 17089 rest4[57,48,3]
                                   0                       99965 
 17090 rest4[57,48,4]
                                   0                       99958 
 17091 rest4[57,48,5]
                                   0                       99977 
 17092 rest4[57,49,1]
                                   0                       99939 
 17093 rest4[57,49,2]
                                   0                       99985 
 17094 rest4[57,49,3]
                                   0                       99965 
 17095 rest4[57,49,4]
                                   0                       99958 
 17096 rest4[57,49,5]
                                   0                       99977 
 17097 rest4[57,50,1]
                                   0                       99939 
 17098 rest4[57,50,2]
                                   0                       99985 
 17099 rest4[57,50,3]
                                   0                       99965 
 17100 rest4[57,50,4]
                                   0                       99958 
 17101 rest4[57,50,5]
                                   0                       99977 
 17102 rest4[57,51,1]
                                   0                       99939 
 17103 rest4[57,51,2]
                                   0                       99985 
 17104 rest4[57,51,3]
                                   0                       99965 
 17105 rest4[57,51,4]
                                   0                       99958 
 17106 rest4[57,51,5]
                                   0                       99977 
 17107 rest4[57,52,1]
                                   0                       99939 
 17108 rest4[57,52,2]
                                   0                       99985 
 17109 rest4[57,52,3]
                                   0                       99965 
 17110 rest4[57,52,4]
                                   0                       99958 
 17111 rest4[57,52,5]
                                   0                       99977 
 17112 rest4[57,53,1]
                                   0                       99939 
 17113 rest4[57,53,2]
                                   0                       99985 
 17114 rest4[57,53,3]
                                   0                       99965 
 17115 rest4[57,53,4]
                                   0                       99958 
 17116 rest4[57,53,5]
                                   0                       99977 
 17117 rest4[57,54,1]
                                   0                       99939 
 17118 rest4[57,54,2]
                                   0                       99985 
 17119 rest4[57,54,3]
                                   0                       99965 
 17120 rest4[57,54,4]
                                   0                       99958 
 17121 rest4[57,54,5]
                                   0                       99977 
 17122 rest4[57,55,1]
                                   0                       99939 
 17123 rest4[57,55,2]
                                   0                       99985 
 17124 rest4[57,55,3]
                                   0                       99965 
 17125 rest4[57,55,4]
                                   0                       99958 
 17126 rest4[57,55,5]
                                   0                       99977 
 17127 rest4[57,56,1]
                                   0                       99939 
 17128 rest4[57,56,2]
                                   0                       99985 
 17129 rest4[57,56,3]
                                   0                       99965 
 17130 rest4[57,56,4]
                                   0                       99958 
 17131 rest4[57,56,5]
                                   0                       99977 
 17132 rest4[58,1,1]
                                   0                       99963 
 17133 rest4[58,1,2]
                                   0                       99966 
 17134 rest4[58,1,3]
                                   0                       99928 
 17135 rest4[58,1,4]
                                   0                       99970 
 17136 rest4[58,1,5]
                                   0                       99964 
 17137 rest4[58,2,1]
                                   0                       99963 
 17138 rest4[58,2,2]
                                   0                       99966 
 17139 rest4[58,2,3]
                                   0                       99928 
 17140 rest4[58,2,4]
                                   0                       99970 
 17141 rest4[58,2,5]
                                   0                       99964 
 17142 rest4[58,3,1]
                                   0                       99963 
 17143 rest4[58,3,2]
                                   0                       99966 
 17144 rest4[58,3,3]
                                   0                       99928 
 17145 rest4[58,3,4]
                                   0                       99970 
 17146 rest4[58,3,5]
                                   0                       99964 
 17147 rest4[58,4,1]
                                   0                       99963 
 17148 rest4[58,4,2]
                                   0                       99966 
 17149 rest4[58,4,3]
                                   0                       99928 
 17150 rest4[58,4,4]
                                   0                       99970 
 17151 rest4[58,4,5]
                                   0                       99964 
 17152 rest4[58,5,1]
                                   0                       99963 
 17153 rest4[58,5,2]
                                   0                       99966 
 17154 rest4[58,5,3]
                                   0                       99928 
 17155 rest4[58,5,4]
                                   0                       99970 
 17156 rest4[58,5,5]
                                   0                       99964 
 17157 rest4[58,6,1]
                                   0                       99963 
 17158 rest4[58,6,2]
                                   0                       99966 
 17159 rest4[58,6,3]
                                   0                       99928 
